[front_panel]
mode=T1 - R1
output=10 dB
gain=15 dB
probe1=2 MHz
probe2=no probe

[measure]
selection=1
samplerate=2
begin=0
end=150
sound speed=2750
units=0

[ascan]
fft filter=0
fft middle=1
fft width=1
fft gate=0
cepstrum filter=0
cepstrum middle=0
cepstrum width=20
cepstrum gate=20

Depth [µs]	Amplitude	HF-filtered	Amplitude-filtered	
7,508E+01	2,061E-02	0,000E+00	0,000E+00	
7,512E+01	2,050E-02	0,000E+00	0,000E+00	
7,516E+01	2,042E-02	0,000E+00	0,000E+00	
7,520E+01	2,033E-02	0,000E+00	0,000E+00	
7,524E+01	2,019E-02	0,000E+00	0,000E+00	
7,528E+01	1,996E-02	0,000E+00	0,000E+00	
7,532E+01	1,964E-02	0,000E+00	0,000E+00	
7,536E+01	1,920E-02	0,000E+00	0,000E+00	
7,540E+01	1,867E-02	0,000E+00	0,000E+00	
7,544E+01	1,804E-02	0,000E+00	0,000E+00	
7,548E+01	1,736E-02	0,000E+00	0,000E+00	
7,552E+01	1,664E-02	0,000E+00	0,000E+00	
7,556E+01	1,595E-02	0,000E+00	0,000E+00	
7,560E+01	1,531E-02	0,000E+00	0,000E+00	
7,564E+01	1,477E-02	0,000E+00	0,000E+00	
7,568E+01	1,436E-02	0,000E+00	0,000E+00	
7,572E+01	1,411E-02	0,000E+00	0,000E+00	
7,576E+01	1,403E-02	0,000E+00	0,000E+00	
7,580E+01	1,413E-02	0,000E+00	0,000E+00	
7,584E+01	1,439E-02	0,000E+00	0,000E+00	
7,588E+01	1,481E-02	0,000E+00	0,000E+00	
7,592E+01	1,534E-02	0,000E+00	0,000E+00	
7,596E+01	1,596E-02	0,000E+00	0,000E+00	
7,600E+01	1,663E-02	0,000E+00	0,000E+00	
7,604E+01	1,733E-02	0,000E+00	0,000E+00	
7,608E+01	1,802E-02	0,000E+00	0,000E+00	
7,612E+01	1,868E-02	0,000E+00	0,000E+00	
7,616E+01	1,930E-02	0,000E+00	0,000E+00	
7,620E+01	1,988E-02	0,000E+00	0,000E+00	
7,624E+01	2,042E-02	0,000E+00	0,000E+00	
7,628E+01	2,093E-02	0,000E+00	0,000E+00	
7,632E+01	2,141E-02	0,000E+00	0,000E+00	
7,636E+01	2,187E-02	0,000E+00	0,000E+00	
7,640E+01	2,231E-02	0,000E+00	0,000E+00	
7,644E+01	2,274E-02	0,000E+00	0,000E+00	
7,648E+01	2,315E-02	0,000E+00	0,000E+00	
7,652E+01	2,354E-02	0,000E+00	0,000E+00	
7,656E+01	2,390E-02	0,000E+00	0,000E+00	
7,660E+01	2,423E-02	0,000E+00	0,000E+00	
7,664E+01	2,453E-02	0,000E+00	0,000E+00	
7,668E+01	2,481E-02	0,000E+00	0,000E+00	
7,672E+01	2,507E-02	0,000E+00	0,000E+00	
7,676E+01	2,532E-02	0,000E+00	0,000E+00	
7,680E+01	2,559E-02	0,000E+00	0,000E+00	
7,684E+01	2,588E-02	0,000E+00	0,000E+00	
7,688E+01	2,621E-02	0,000E+00	0,000E+00	
7,692E+01	2,657E-02	0,000E+00	0,000E+00	
7,696E+01	2,696E-02	0,000E+00	0,000E+00	
7,700E+01	2,738E-02	0,000E+00	0,000E+00	
7,704E+01	2,782E-02	0,000E+00	0,000E+00	
7,708E+01	2,829E-02	0,000E+00	0,000E+00	
7,712E+01	2,878E-02	0,000E+00	0,000E+00	
7,716E+01	2,932E-02	0,000E+00	0,000E+00	
7,720E+01	2,993E-02	0,000E+00	0,000E+00	
7,724E+01	3,065E-02	0,000E+00	0,000E+00	
7,728E+01	3,150E-02	0,000E+00	0,000E+00	
7,732E+01	3,249E-02	0,000E+00	0,000E+00	
7,736E+01	3,364E-02	0,000E+00	0,000E+00	
7,740E+01	3,489E-02	0,000E+00	0,000E+00	
7,744E+01	3,621E-02	0,000E+00	0,000E+00	
7,748E+01	3,751E-02	0,000E+00	0,000E+00	
7,752E+01	3,870E-02	0,000E+00	0,000E+00	
7,756E+01	3,968E-02	0,000E+00	0,000E+00	
7,760E+01	4,035E-02	0,000E+00	0,000E+00	
7,764E+01	4,065E-02	0,000E+00	0,000E+00	
7,768E+01	4,051E-02	0,000E+00	0,000E+00	
7,772E+01	3,994E-02	0,000E+00	0,000E+00	
7,776E+01	3,894E-02	0,000E+00	0,000E+00	
7,780E+01	3,757E-02	0,000E+00	0,000E+00	
7,784E+01	3,592E-02	0,000E+00	0,000E+00	
7,788E+01	3,407E-02	0,000E+00	0,000E+00	
7,792E+01	3,215E-02	0,000E+00	0,000E+00	
7,796E+01	3,025E-02	0,000E+00	0,000E+00	
7,800E+01	2,846E-02	0,000E+00	0,000E+00	
7,804E+01	2,686E-02	0,000E+00	0,000E+00	
7,808E+01	2,550E-02	0,000E+00	0,000E+00	
7,812E+01	2,437E-02	0,000E+00	0,000E+00	
7,816E+01	2,349E-02	0,000E+00	0,000E+00	
7,820E+01	2,280E-02	0,000E+00	0,000E+00	
7,824E+01	2,229E-02	0,000E+00	0,000E+00	
7,828E+01	2,188E-02	0,000E+00	0,000E+00	
7,832E+01	2,154E-02	0,000E+00	0,000E+00	
7,836E+01	2,123E-02	0,000E+00	0,000E+00	
7,840E+01	2,091E-02	0,000E+00	0,000E+00	
7,844E+01	2,057E-02	0,000E+00	0,000E+00	
7,848E+01	2,022E-02	0,000E+00	0,000E+00	
7,852E+01	1,986E-02	0,000E+00	0,000E+00	
7,856E+01	1,950E-02	0,000E+00	0,000E+00	
7,860E+01	1,917E-02	0,000E+00	0,000E+00	
7,864E+01	1,888E-02	0,000E+00	0,000E+00	
7,868E+01	1,864E-02	0,000E+00	0,000E+00	
7,872E+01	1,844E-02	0,000E+00	0,000E+00	
7,876E+01	1,828E-02	0,000E+00	0,000E+00	
7,880E+01	1,815E-02	0,000E+00	0,000E+00	
7,884E+01	1,802E-02	0,000E+00	0,000E+00	
7,888E+01	1,789E-02	0,000E+00	0,000E+00	
7,892E+01	1,774E-02	0,000E+00	0,000E+00	
7,896E+01	1,758E-02	0,000E+00	0,000E+00	
7,900E+01	1,743E-02	0,000E+00	0,000E+00	
7,904E+01	1,732E-02	0,000E+00	0,000E+00	
7,908E+01	1,728E-02	0,000E+00	0,000E+00	
7,912E+01	1,735E-02	0,000E+00	0,000E+00	
7,916E+01	1,756E-02	0,000E+00	0,000E+00	
7,920E+01	1,793E-02	0,000E+00	0,000E+00	
7,924E+01	1,849E-02	0,000E+00	0,000E+00	
7,928E+01	1,921E-02	0,000E+00	0,000E+00	
7,932E+01	2,008E-02	0,000E+00	0,000E+00	
7,936E+01	2,105E-02	0,000E+00	0,000E+00	
7,940E+01	2,206E-02	0,000E+00	0,000E+00	
7,944E+01	2,304E-02	0,000E+00	0,000E+00	
7,948E+01	2,394E-02	0,000E+00	0,000E+00	
7,952E+01	2,469E-02	0,000E+00	0,000E+00	
7,956E+01	2,523E-02	0,000E+00	0,000E+00	
7,960E+01	2,554E-02	0,000E+00	0,000E+00	
7,964E+01	2,562E-02	0,000E+00	0,000E+00	
7,968E+01	2,547E-02	0,000E+00	0,000E+00	
7,972E+01	2,513E-02	0,000E+00	0,000E+00	
7,976E+01	2,467E-02	0,000E+00	0,000E+00	
7,980E+01	2,416E-02	0,000E+00	0,000E+00	
7,984E+01	2,367E-02	0,000E+00	0,000E+00	
7,988E+01	2,328E-02	0,000E+00	0,000E+00	
7,992E+01	2,305E-02	0,000E+00	0,000E+00	
7,996E+01	2,302E-02	0,000E+00	0,000E+00	
8,000E+01	2,323E-02	0,000E+00	0,000E+00	
8,004E+01	2,369E-02	0,000E+00	0,000E+00	
8,008E+01	2,438E-02	0,000E+00	0,000E+00	
8,012E+01	2,528E-02	0,000E+00	0,000E+00	
8,016E+01	2,638E-02	0,000E+00	0,000E+00	
8,020E+01	2,761E-02	0,000E+00	0,000E+00	
8,024E+01	2,896E-02	0,000E+00	0,000E+00	
8,028E+01	3,037E-02	0,000E+00	0,000E+00	
8,032E+01	3,181E-02	0,000E+00	0,000E+00	
8,036E+01	3,323E-02	0,000E+00	0,000E+00	
8,040E+01	3,461E-02	0,000E+00	0,000E+00	
8,044E+01	3,591E-02	0,000E+00	0,000E+00	
8,048E+01	3,710E-02	0,000E+00	0,000E+00	
8,052E+01	3,814E-02	0,000E+00	0,000E+00	
8,056E+01	3,901E-02	0,000E+00	0,000E+00	
8,060E+01	3,967E-02	0,000E+00	0,000E+00	
8,064E+01	4,011E-02	0,000E+00	0,000E+00	
8,068E+01	4,029E-02	0,000E+00	0,000E+00	
8,072E+01	4,021E-02	0,000E+00	0,000E+00	
8,076E+01	3,986E-02	0,000E+00	0,000E+00	
8,080E+01	3,924E-02	0,000E+00	0,000E+00	
8,084E+01	3,838E-02	0,000E+00	0,000E+00	
8,088E+01	3,731E-02	0,000E+00	0,000E+00	
8,092E+01	3,609E-02	0,000E+00	0,000E+00	
8,096E+01	3,480E-02	0,000E+00	0,000E+00	
8,100E+01	3,351E-02	0,000E+00	0,000E+00	
8,104E+01	3,230E-02	0,000E+00	0,000E+00	
8,108E+01	3,125E-02	0,000E+00	0,000E+00	
8,112E+01	3,041E-02	0,000E+00	0,000E+00	
8,116E+01	2,983E-02	0,000E+00	0,000E+00	
8,120E+01	2,949E-02	0,000E+00	0,000E+00	
8,124E+01	2,937E-02	0,000E+00	0,000E+00	
8,128E+01	2,944E-02	0,000E+00	0,000E+00	
8,132E+01	2,963E-02	0,000E+00	0,000E+00	
8,136E+01	2,986E-02	0,000E+00	0,000E+00	
8,140E+01	3,008E-02	0,000E+00	0,000E+00	
8,144E+01	3,024E-02	0,000E+00	0,000E+00	
8,148E+01	3,029E-02	0,000E+00	0,000E+00	
8,152E+01	3,022E-02	0,000E+00	0,000E+00	
8,156E+01	3,004E-02	0,000E+00	0,000E+00	
8,160E+01	2,977E-02	0,000E+00	0,000E+00	
8,164E+01	2,944E-02	0,000E+00	0,000E+00	
8,168E+01	2,910E-02	0,000E+00	0,000E+00	
8,172E+01	2,878E-02	0,000E+00	0,000E+00	
8,176E+01	2,852E-02	0,000E+00	0,000E+00	
8,180E+01	2,834E-02	0,000E+00	0,000E+00	
8,184E+01	2,827E-02	0,000E+00	0,000E+00	
8,188E+01	2,831E-02	0,000E+00	0,000E+00	
8,192E+01	2,843E-02	0,000E+00	0,000E+00	
8,196E+01	2,863E-02	0,000E+00	0,000E+00	
8,200E+01	2,887E-02	0,000E+00	0,000E+00	
8,204E+01	2,911E-02	0,000E+00	0,000E+00	
8,208E+01	2,932E-02	0,000E+00	0,000E+00	
8,212E+01	2,947E-02	0,000E+00	0,000E+00	
8,216E+01	2,951E-02	0,000E+00	0,000E+00	
8,220E+01	2,943E-02	0,000E+00	0,000E+00	
8,224E+01	2,921E-02	0,000E+00	0,000E+00	
8,228E+01	2,884E-02	0,000E+00	0,000E+00	
8,232E+01	2,833E-02	0,000E+00	0,000E+00	
8,236E+01	2,769E-02	0,000E+00	0,000E+00	
8,240E+01	2,695E-02	0,000E+00	0,000E+00	
8,244E+01	2,613E-02	0,000E+00	0,000E+00	
8,248E+01	2,528E-02	0,000E+00	0,000E+00	
8,252E+01	2,445E-02	0,000E+00	0,000E+00	
8,256E+01	2,367E-02	0,000E+00	0,000E+00	
8,260E+01	2,299E-02	0,000E+00	0,000E+00	
8,264E+01	2,243E-02	0,000E+00	0,000E+00	
8,268E+01	2,200E-02	0,000E+00	0,000E+00	
8,272E+01	2,169E-02	0,000E+00	0,000E+00	
8,276E+01	2,150E-02	0,000E+00	0,000E+00	
8,280E+01	2,138E-02	0,000E+00	0,000E+00	
8,284E+01	2,131E-02	0,000E+00	0,000E+00	
8,288E+01	2,125E-02	0,000E+00	0,000E+00	
8,292E+01	2,119E-02	0,000E+00	0,000E+00	
8,296E+01	2,112E-02	0,000E+00	0,000E+00	
8,300E+01	2,103E-02	0,000E+00	0,000E+00	
8,304E+01	2,095E-02	0,000E+00	0,000E+00	
8,308E+01	2,091E-02	0,000E+00	0,000E+00	
8,312E+01	2,095E-02	0,000E+00	0,000E+00	
8,316E+01	2,111E-02	0,000E+00	0,000E+00	
8,320E+01	2,141E-02	0,000E+00	0,000E+00	
8,324E+01	2,188E-02	0,000E+00	0,000E+00	
8,328E+01	2,251E-02	0,000E+00	0,000E+00	
8,332E+01	2,328E-02	0,000E+00	0,000E+00	
8,336E+01	2,415E-02	0,000E+00	0,000E+00	
8,340E+01	2,506E-02	0,000E+00	0,000E+00	
8,344E+01	2,592E-02	0,000E+00	0,000E+00	
8,348E+01	2,667E-02	0,000E+00	0,000E+00	
8,352E+01	2,723E-02	0,000E+00	0,000E+00	
8,356E+01	2,755E-02	0,000E+00	0,000E+00	
8,360E+01	2,759E-02	0,000E+00	0,000E+00	
8,364E+01	2,735E-02	0,000E+00	0,000E+00	
8,368E+01	2,684E-02	0,000E+00	0,000E+00	
8,372E+01	2,612E-02	0,000E+00	0,000E+00	
8,376E+01	2,526E-02	0,000E+00	0,000E+00	
8,380E+01	2,434E-02	0,000E+00	0,000E+00	
8,384E+01	2,344E-02	0,000E+00	0,000E+00	
8,388E+01	2,265E-02	0,000E+00	0,000E+00	
8,392E+01	2,203E-02	0,000E+00	0,000E+00	
8,396E+01	2,160E-02	0,000E+00	0,000E+00	
8,400E+01	2,139E-02	0,000E+00	0,000E+00	
8,404E+01	2,138E-02	0,000E+00	0,000E+00	
8,408E+01	2,154E-02	0,000E+00	0,000E+00	
8,412E+01	2,182E-02	0,000E+00	0,000E+00	
8,416E+01	2,217E-02	0,000E+00	0,000E+00	
8,420E+01	2,253E-02	0,000E+00	0,000E+00	
8,424E+01	2,285E-02	0,000E+00	0,000E+00	
8,428E+01	2,312E-02	0,000E+00	0,000E+00	
8,432E+01	2,329E-02	0,000E+00	0,000E+00	
8,436E+01	2,337E-02	0,000E+00	0,000E+00	
8,440E+01	2,337E-02	0,000E+00	0,000E+00	
8,444E+01	2,331E-02	0,000E+00	0,000E+00	
8,448E+01	2,324E-02	0,000E+00	0,000E+00	
8,452E+01	2,319E-02	0,000E+00	0,000E+00	
8,456E+01	2,322E-02	0,000E+00	0,000E+00	
8,460E+01	2,335E-02	0,000E+00	0,000E+00	
8,464E+01	2,363E-02	0,000E+00	0,000E+00	
8,468E+01	2,406E-02	0,000E+00	0,000E+00	
8,472E+01	2,464E-02	0,000E+00	0,000E+00	
8,476E+01	2,536E-02	0,000E+00	0,000E+00	
8,480E+01	2,617E-02	0,000E+00	0,000E+00	
8,484E+01	2,704E-02	0,000E+00	0,000E+00	
8,488E+01	2,792E-02	0,000E+00	0,000E+00	
8,492E+01	2,875E-02	0,000E+00	0,000E+00	
8,496E+01	2,950E-02	0,000E+00	0,000E+00	
8,500E+01	3,014E-02	0,000E+00	0,000E+00	
8,504E+01	3,065E-02	0,000E+00	0,000E+00	
8,508E+01	3,101E-02	0,000E+00	0,000E+00	
8,512E+01	3,125E-02	0,000E+00	0,000E+00	
8,516E+01	3,136E-02	0,000E+00	0,000E+00	
8,520E+01	3,136E-02	0,000E+00	0,000E+00	
8,524E+01	3,126E-02	0,000E+00	0,000E+00	
8,528E+01	3,107E-02	0,000E+00	0,000E+00	
8,532E+01	3,078E-02	0,000E+00	0,000E+00	
8,536E+01	3,040E-02	0,000E+00	0,000E+00	
8,540E+01	2,991E-02	0,000E+00	0,000E+00	
8,544E+01	2,931E-02	0,000E+00	0,000E+00	
8,548E+01	2,863E-02	0,000E+00	0,000E+00	
8,552E+01	2,787E-02	0,000E+00	0,000E+00	
8,556E+01	2,709E-02	0,000E+00	0,000E+00	
8,560E+01	2,632E-02	0,000E+00	0,000E+00	
8,564E+01	2,561E-02	0,000E+00	0,000E+00	
8,568E+01	2,502E-02	0,000E+00	0,000E+00	
8,572E+01	2,457E-02	0,000E+00	0,000E+00	
8,576E+01	2,430E-02	0,000E+00	0,000E+00	
8,580E+01	2,420E-02	0,000E+00	0,000E+00	
8,584E+01	2,427E-02	0,000E+00	0,000E+00	
8,588E+01	2,450E-02	0,000E+00	0,000E+00	
8,592E+01	2,487E-02	0,000E+00	0,000E+00	
8,596E+01	2,534E-02	0,000E+00	0,000E+00	
8,600E+01	2,590E-02	0,000E+00	0,000E+00	
8,604E+01	2,650E-02	0,000E+00	0,000E+00	
8,608E+01	2,714E-02	0,000E+00	0,000E+00	
8,612E+01	2,776E-02	0,000E+00	0,000E+00	
8,616E+01	2,836E-02	0,000E+00	0,000E+00	
8,620E+01	2,889E-02	0,000E+00	0,000E+00	
8,624E+01	2,933E-02	0,000E+00	0,000E+00	
8,628E+01	2,967E-02	0,000E+00	0,000E+00	
8,632E+01	2,987E-02	0,000E+00	0,000E+00	
8,636E+01	2,993E-02	0,000E+00	0,000E+00	
8,640E+01	2,986E-02	0,000E+00	0,000E+00	
8,644E+01	2,964E-02	0,000E+00	0,000E+00	
8,648E+01	2,928E-02	0,000E+00	0,000E+00	
8,652E+01	2,882E-02	0,000E+00	0,000E+00	
8,656E+01	2,826E-02	0,000E+00	0,000E+00	
8,660E+01	2,764E-02	0,000E+00	0,000E+00	
8,664E+01	2,699E-02	0,000E+00	0,000E+00	
8,668E+01	2,633E-02	0,000E+00	0,000E+00	
8,672E+01	2,572E-02	0,000E+00	0,000E+00	
8,676E+01	2,517E-02	0,000E+00	0,000E+00	
8,680E+01	2,471E-02	0,000E+00	0,000E+00	
8,684E+01	2,436E-02	0,000E+00	0,000E+00	
8,688E+01	2,411E-02	0,000E+00	0,000E+00	
8,692E+01	2,398E-02	0,000E+00	0,000E+00	
8,696E+01	2,393E-02	0,000E+00	0,000E+00	
8,700E+01	2,396E-02	0,000E+00	0,000E+00	
8,704E+01	2,403E-02	0,000E+00	0,000E+00	
8,708E+01	2,411E-02	0,000E+00	0,000E+00	
8,712E+01	2,419E-02	0,000E+00	0,000E+00	
8,716E+01	2,422E-02	0,000E+00	0,000E+00	
8,720E+01	2,420E-02	0,000E+00	0,000E+00	
8,724E+01	2,412E-02	0,000E+00	0,000E+00	
8,728E+01	2,398E-02	0,000E+00	0,000E+00	
8,732E+01	2,380E-02	0,000E+00	0,000E+00	
8,736E+01	2,359E-02	0,000E+00	0,000E+00	
8,740E+01	2,337E-02	0,000E+00	0,000E+00	
8,744E+01	2,315E-02	0,000E+00	0,000E+00	
8,748E+01	2,295E-02	0,000E+00	0,000E+00	
8,752E+01	2,276E-02	0,000E+00	0,000E+00	
8,756E+01	2,259E-02	0,000E+00	0,000E+00	
8,760E+01	2,244E-02	0,000E+00	0,000E+00	
8,764E+01	2,233E-02	0,000E+00	0,000E+00	
8,768E+01	2,227E-02	0,000E+00	0,000E+00	
8,772E+01	2,228E-02	0,000E+00	0,000E+00	
8,776E+01	2,238E-02	0,000E+00	0,000E+00	
8,780E+01	2,262E-02	0,000E+00	0,000E+00	
8,784E+01	2,301E-02	0,000E+00	0,000E+00	
8,788E+01	2,356E-02	0,000E+00	0,000E+00	
8,792E+01	2,427E-02	0,000E+00	0,000E+00	
8,796E+01	2,511E-02	0,000E+00	0,000E+00	
8,800E+01	2,603E-02	0,000E+00	0,000E+00	
8,804E+01	2,697E-02	0,000E+00	0,000E+00	
8,808E+01	2,784E-02	0,000E+00	0,000E+00	
8,812E+01	2,856E-02	0,000E+00	0,000E+00	
8,816E+01	2,906E-02	0,000E+00	0,000E+00	
8,820E+01	2,928E-02	0,000E+00	0,000E+00	
8,824E+01	2,918E-02	0,000E+00	0,000E+00	
8,828E+01	2,878E-02	0,000E+00	0,000E+00	
8,832E+01	2,809E-02	0,000E+00	0,000E+00	
8,836E+01	2,720E-02	0,000E+00	0,000E+00	
8,840E+01	2,618E-02	0,000E+00	0,000E+00	
8,844E+01	2,513E-02	0,000E+00	0,000E+00	
8,848E+01	2,415E-02	0,000E+00	0,000E+00	
8,852E+01	2,331E-02	0,000E+00	0,000E+00	
8,856E+01	2,268E-02	0,000E+00	0,000E+00	
8,860E+01	2,228E-02	0,000E+00	0,000E+00	
8,864E+01	2,211E-02	0,000E+00	0,000E+00	
8,868E+01	2,213E-02	0,000E+00	0,000E+00	
8,872E+01	2,228E-02	0,000E+00	0,000E+00	
8,876E+01	2,250E-02	0,000E+00	0,000E+00	
8,880E+01	2,271E-02	0,000E+00	0,000E+00	
8,884E+01	2,285E-02	0,000E+00	0,000E+00	
8,888E+01	2,286E-02	0,000E+00	0,000E+00	
8,892E+01	2,271E-02	0,000E+00	0,000E+00	
8,896E+01	2,240E-02	0,000E+00	0,000E+00	
8,900E+01	2,196E-02	0,000E+00	0,000E+00	
8,904E+01	2,141E-02	0,000E+00	0,000E+00	
8,908E+01	2,082E-02	0,000E+00	0,000E+00	
8,912E+01	2,024E-02	0,000E+00	0,000E+00	
8,916E+01	1,971E-02	0,000E+00	0,000E+00	
8,920E+01	1,929E-02	0,000E+00	0,000E+00	
8,924E+01	1,899E-02	0,000E+00	0,000E+00	
8,928E+01	1,881E-02	0,000E+00	0,000E+00	
8,932E+01	1,873E-02	0,000E+00	0,000E+00	
8,936E+01	1,875E-02	0,000E+00	0,000E+00	
8,940E+01	1,881E-02	0,000E+00	0,000E+00	
8,944E+01	1,888E-02	0,000E+00	0,000E+00	
8,948E+01	1,894E-02	0,000E+00	0,000E+00	
8,952E+01	1,896E-02	0,000E+00	0,000E+00	
8,956E+01	1,892E-02	0,000E+00	0,000E+00	
8,960E+01	1,882E-02	0,000E+00	0,000E+00	
8,964E+01	1,868E-02	0,000E+00	0,000E+00	
8,968E+01	1,850E-02	0,000E+00	0,000E+00	
8,972E+01	1,831E-02	0,000E+00	0,000E+00	
8,976E+01	1,812E-02	0,000E+00	0,000E+00	
8,980E+01	1,797E-02	0,000E+00	0,000E+00	
8,984E+01	1,787E-02	0,000E+00	0,000E+00	
8,988E+01	1,785E-02	0,000E+00	0,000E+00	
8,992E+01	1,790E-02	0,000E+00	0,000E+00	
8,996E+01	1,805E-02	0,000E+00	0,000E+00	
9,000E+01	1,828E-02	0,000E+00	0,000E+00	
9,004E+01	1,859E-02	0,000E+00	0,000E+00	
9,008E+01	1,897E-02	0,000E+00	0,000E+00	
9,012E+01	1,939E-02	0,000E+00	0,000E+00	
9,016E+01	1,984E-02	0,000E+00	0,000E+00	
9,020E+01	2,028E-02	0,000E+00	0,000E+00	
9,024E+01	2,070E-02	0,000E+00	0,000E+00	
9,028E+01	2,108E-02	0,000E+00	0,000E+00	
9,032E+01	2,139E-02	0,000E+00	0,000E+00	
9,036E+01	2,162E-02	0,000E+00	0,000E+00	
9,040E+01	2,178E-02	0,000E+00	0,000E+00	
9,044E+01	2,187E-02	0,000E+00	0,000E+00	
9,048E+01	2,191E-02	0,000E+00	0,000E+00	
9,052E+01	2,194E-02	0,000E+00	0,000E+00	
9,056E+01	2,198E-02	0,000E+00	0,000E+00	
9,060E+01	2,207E-02	0,000E+00	0,000E+00	
9,064E+01	2,225E-02	0,000E+00	0,000E+00	
9,068E+01	2,256E-02	0,000E+00	0,000E+00	
9,072E+01	2,301E-02	0,000E+00	0,000E+00	
9,076E+01	2,360E-02	0,000E+00	0,000E+00	
9,080E+01	2,432E-02	0,000E+00	0,000E+00	
9,084E+01	2,512E-02	0,000E+00	0,000E+00	
9,088E+01	2,593E-02	0,000E+00	0,000E+00	
9,092E+01	2,669E-02	0,000E+00	0,000E+00	
9,096E+01	2,729E-02	0,000E+00	0,000E+00	
9,100E+01	2,767E-02	0,000E+00	0,000E+00	
9,104E+01	2,775E-02	0,000E+00	0,000E+00	
9,108E+01	2,749E-02	0,000E+00	0,000E+00	
9,112E+01	2,687E-02	0,000E+00	0,000E+00	
9,116E+01	2,594E-02	0,000E+00	0,000E+00	
9,120E+01	2,474E-02	0,000E+00	0,000E+00	
9,124E+01	2,336E-02	0,000E+00	0,000E+00	
9,128E+01	2,193E-02	0,000E+00	0,000E+00	
9,132E+01	2,056E-02	0,000E+00	0,000E+00	
9,136E+01	1,935E-02	0,000E+00	0,000E+00	
9,140E+01	1,842E-02	0,000E+00	0,000E+00	
9,144E+01	1,782E-02	0,000E+00	0,000E+00	
9,148E+01	1,760E-02	0,000E+00	0,000E+00	
9,152E+01	1,777E-02	0,000E+00	0,000E+00	
9,156E+01	1,828E-02	0,000E+00	0,000E+00	
9,160E+01	1,908E-02	0,000E+00	0,000E+00	
9,164E+01	2,010E-02	0,000E+00	0,000E+00	
9,168E+01	2,124E-02	0,000E+00	0,000E+00	
9,172E+01	2,243E-02	0,000E+00	0,000E+00	
9,176E+01	2,356E-02	0,000E+00	0,000E+00	
9,180E+01	2,457E-02	0,000E+00	0,000E+00	
9,184E+01	2,541E-02	0,000E+00	0,000E+00	
9,188E+01	2,602E-02	0,000E+00	0,000E+00	
9,192E+01	2,640E-02	0,000E+00	0,000E+00	
9,196E+01	2,652E-02	0,000E+00	0,000E+00	
9,200E+01	2,641E-02	0,000E+00	0,000E+00	
9,204E+01	2,607E-02	0,000E+00	0,000E+00	
9,208E+01	2,554E-02	0,000E+00	0,000E+00	
9,212E+01	2,483E-02	0,000E+00	0,000E+00	
9,216E+01	2,399E-02	0,000E+00	0,000E+00	
9,220E+01	2,304E-02	0,000E+00	0,000E+00	
9,224E+01	2,204E-02	0,000E+00	0,000E+00	
9,228E+01	2,101E-02	0,000E+00	0,000E+00	
9,232E+01	2,001E-02	0,000E+00	0,000E+00	
9,236E+01	1,906E-02	0,000E+00	0,000E+00	
9,240E+01	1,820E-02	0,000E+00	0,000E+00	
9,244E+01	1,745E-02	0,000E+00	0,000E+00	
9,248E+01	1,684E-02	0,000E+00	0,000E+00	
9,252E+01	1,637E-02	0,000E+00	0,000E+00	
9,256E+01	1,605E-02	0,000E+00	0,000E+00	
9,260E+01	1,588E-02	0,000E+00	0,000E+00	
9,264E+01	1,586E-02	0,000E+00	0,000E+00	
9,268E+01	1,596E-02	0,000E+00	0,000E+00	
9,272E+01	1,618E-02	0,000E+00	0,000E+00	
9,276E+01	1,649E-02	0,000E+00	0,000E+00	
9,280E+01	1,685E-02	0,000E+00	0,000E+00	
9,284E+01	1,725E-02	0,000E+00	0,000E+00	
9,288E+01	1,764E-02	0,000E+00	0,000E+00	
9,292E+01	1,800E-02	0,000E+00	0,000E+00	
9,296E+01	1,829E-02	0,000E+00	0,000E+00	
9,300E+01	1,851E-02	0,000E+00	0,000E+00	
9,304E+01	1,865E-02	0,000E+00	0,000E+00	
9,308E+01	1,871E-02	0,000E+00	0,000E+00	
9,312E+01	1,872E-02	0,000E+00	0,000E+00	
9,316E+01	1,872E-02	0,000E+00	0,000E+00	
9,320E+01	1,874E-02	0,000E+00	0,000E+00	
9,324E+01	1,882E-02	0,000E+00	0,000E+00	
9,328E+01	1,899E-02	0,000E+00	0,000E+00	
9,332E+01	1,929E-02	0,000E+00	0,000E+00	
9,336E+01	1,971E-02	0,000E+00	0,000E+00	
9,340E+01	2,025E-02	0,000E+00	0,000E+00	
9,344E+01	2,088E-02	0,000E+00	0,000E+00	
9,348E+01	2,156E-02	0,000E+00	0,000E+00	
9,352E+01	2,225E-02	0,000E+00	0,000E+00	
9,356E+01	2,289E-02	0,000E+00	0,000E+00	
9,360E+01	2,340E-02	0,000E+00	0,000E+00	
9,364E+01	2,374E-02	0,000E+00	0,000E+00	
9,368E+01	2,386E-02	0,000E+00	0,000E+00	
9,372E+01	2,373E-02	0,000E+00	0,000E+00	
9,376E+01	2,333E-02	0,000E+00	0,000E+00	
9,380E+01	2,270E-02	0,000E+00	0,000E+00	
9,384E+01	2,185E-02	0,000E+00	0,000E+00	
9,388E+01	2,085E-02	0,000E+00	0,000E+00	
9,392E+01	1,975E-02	0,000E+00	0,000E+00	
9,396E+01	1,862E-02	0,000E+00	0,000E+00	
9,400E+01	1,752E-02	0,000E+00	0,000E+00	
9,404E+01	1,649E-02	0,000E+00	0,000E+00	
9,408E+01	1,557E-02	0,000E+00	0,000E+00	
